286506	1	1
308216	1	1
308216	1	2
308216	1	3
308216	1	4
308216	1	5
308216	1	6
320406	1	1
320406	1	2
320406	1	3
320406	1	4
320406	1	5
320406	1	6
320406	1	7
320406	1	8
320406	1	9
320406	1	10
320406	1	11
52910	1	1
52910	1	2
52910	1	3
52910	1	4
52910	1	5
52910	1	6
52910	1	7
52910	1	8
300727	1	1
300727	1	2
300727	1	3
300727	1	4
300727	1	5
300727	1	6
300727	1	7
300727	1	8
300727	1	9
300727	1	10
85529	1	1
85529	1	2
85529	1	3
85529	1	4
85529	1	5
85529	1	6
85529	1	7
85529	1	8
85529	1	9
85529	1	10
305078	1	1
305078	1	2
305078	1	3
305078	1	4
305078	1	5
305078	1	6
305078	1	7
305078	1	8
305078	1	9
305078	1	10
245840	1	1
245840	1	2
245840	1	3
245840	1	4
245840	1	5
245840	1	6
245840	1	7
245840	1	8
245840	1	9
245840	1	10
316205	1	1
316205	1	2
316205	1	3
253960	1	1
253960	1	2
253960	1	3
253960	1	4
253960	1	5
253960	1	6
253960	1	7
253960	1	8
323569	1	1
323569	1	2
323569	1	3
316540	1	1
316540	1	2
316540	1	3
316540	1	4
316540	1	5
316540	1	6
316540	1	7
316540	1	8
316540	1	9
316540	1	10
300954	1	1
300954	1	2
300954	1	3
300954	1	4
300954	1	5
300954	1	6
300954	1	7
300954	1	8
300954	1	9
300954	1	10
325828	1	1
325828	1	2
291392	1	1
291392	1	2
291392	1	3
291392	1	4
291392	1	5
291392	1	6
291392	1	7
291392	1	8
291392	1	9
291392	1	10
291392	1	11
291392	1	12
291392	1	13
291392	1	14
291392	1	15
291392	1	16
291392	1	17
291392	1	18
291392	1	19
291392	1	20
291392	1	21
291392	1	22
291392	1	23
291392	1	24
291392	1	25
291392	1	26
291392	1	27
291392	1	28
291392	1	29
291392	1	30
291392	1	31
291392	1	32
285143	1	1
289763	1	1
289763	1	2
289763	1	3
289763	1	4
289763	1	5
289763	1	6
289763	1	7
289763	1	8
289763	1	9
289763	1	10
251600	1	1
251600	1	2
251600	1	3
251600	1	4
251600	1	5
251600	1	6
251600	1	7
251600	1	8
251600	1	9
251600	1	10
251600	1	11
251600	1	12
251600	1	13
251600	1	14
251600	1	15
251600	1	16
251600	1	17
251600	1	18
251600	1	19
251600	1	20
251600	1	21
251600	1	22
251600	1	23
251600	1	24
251600	1	25
251600	1	26
251600	1	27
251600	1	28
251600	1	29
251600	1	30
251600	1	31
251600	1	32
251600	1	33
322055	1	1
230311	1	1
230311	1	2
230311	1	3
230311	1	4
230311	1	5
230311	1	6
230311	1	7
230311	1	8
230311	1	9
230311	1	10
230311	1	11
230311	1	12
230311	1	13
230311	1	14
230311	1	15
230311	1	16
230311	1	17
230311	1	18
230311	1	19
230311	1	20
230311	1	21
230311	1	22
230311	1	23
230311	1	24
230311	1	25
230311	1	26
230311	1	27
230311	1	28
230311	1	29
230311	1	30
230311	1	31
230311	1	32
230311	1	33
230311	1	34
230311	1	35
230311	1	36
286360	1	1
286360	1	2
286360	1	3
286360	1	4
286360	1	5
286360	1	6
323264	1	1
323264	1	2
323264	1	3
323264	1	4
323264	1	5
296206	1	1
296206	1	2
296206	1	3
296206	1	4
296206	1	5
296206	1	6
296206	1	7
296206	1	8
296206	1	9
296206	1	10
303084	1	1
303084	1	2
303084	1	3
303084	1	4
303084	1	5
303084	1	6
303084	1	7
303084	1	8
303084	1	9
303084	1	10
291947	1	1
291947	1	2
291947	1	3
291947	1	4
291947	1	5
291947	1	6
291947	1	7
291947	1	8
291947	1	9
291947	1	10
291947	1	11
291947	1	12
307012	1	1
307012	1	2
307012	1	3
307012	1	4
307012	1	5
307012	1	6
307012	1	7
307012	1	8
307012	1	9
307012	1	10
257023	1	1
257023	1	2
257023	1	3
257023	1	4
257023	1	5
257023	1	6
257023	1	7
257023	1	8
257023	1	9
257023	1	10
239901	1	1
239901	1	2
239901	1	3
239901	1	4
239901	1	5
239901	1	6
239901	1	7
239901	1	8
239901	1	9
239901	1	10
239901	1	11
239901	1	12
239901	1	13
239901	1	14
239901	1	15
239901	1	16
239901	1	17
239901	1	18
239901	1	19
239901	1	20
239901	1	21
239901	1	22
239901	1	23
239901	1	24
239901	1	25
239901	1	26
239901	1	27
239901	1	28
239901	1	29
239901	1	30
239901	1	31
239901	1	32
239901	1	33
239901	1	34
239901	1	35
299365	1	1
299365	1	2
299365	1	3
