@Z Nation
1	1	dub	87246
1	2	dub	87251
1	3	dub	87256
1	4	dub	87261
1	5	dub	87266
1	6	dub	87271
1	7	dub	87276
1	8	dub	87281
1	9	dub	87286
1	10	dub	87291
1	11	dub	87296
1	12	dub	87301
1	13	dub	87306
2	1	dub	87311
2	2	dub	87316
2	3	dub	87321
2	4	dub	87326
2	5	dub	87331
2	6	dub	87336
2	7	dub	87341
2	8	dub	87346
2	9	dub	87351
2	10	dub	87356
2	11	dub	87361
2	12	dub	87366
2	13	dub	87371
2	14	dub	87376
2	15	dub	87381
3	1	dub	87386
3	2	dub	87391
3	3	dub	87396
3	4	dub	87401
3	5	dub	87406
3	6	dub	87411
3	7	dub	87416
3	8	dub	87421
3	9	dub	87426
3	10	dub	87431
3	11	dub	87436
3	12	dub	87441
3	13	dub	87446
3	14	dub	87451
4	1	dub	87456
4	2	dub	87461
4	3	dub	87466
4	4	dub	87471
4	5	dub	87476
4	6	dub	87481
4	7	dub	87486
4	8	dub	87491
4	9	dub	87496
4	10	dub	87501
4	11	dub	87506
4	12	dub	87511
4	13	dub	87516
5	1	dub	87521
5	2	dub	87526
5	3	dub	87531
5	4	dub	87536
5	5	dub	87541
5	6	dub	87546
5	7	dub	87551
5	8	dub	87556
5	9	dub	87561
5	10	dub	87566
5	11	dub	87571
5	12	dub	87576
5	13	dub	87581
@ZENSHU
1	1	dub	301678
1	2	dub	305211
1	3	dub	305724
1	4	dub	307292
1	6	dub	310255
1	7	dub	311920
1	8	dub	313092
1	9	dub	314651
1	10	dub	314652
1	11	dub	315665
1	12	dub	316585
@ZOMBIES A Serie Reanimada
1	1	dub	282041
1	2	dub	282042
1	3	dub	282043
1	4	dub	282044
1	5	dub	282045
1	6	dub	284325
1	7	dub	288325
1	8	dub	288326
1	9	dub	318981
1	10	dub	288327
1	11	dub	288328
1	12	dub	318982
1	13	dub	318983
1	14	dub	318984
1	15	dub	318985
1	16	dub	318986
1	17	dub	318987
1	18	dub	318988
1	19	dub	318989
1	20	dub	318990
@Zack e Cody: Gêmeos a Bordo
1	1	dub	208757
1	2	dub	208758
1	3	dub	208759
1	4	dub	208760
1	5	dub	208761
1	6	dub	208762
1	7	dub	208763
1	8	dub	208764
1	9	dub	208765
1	10	dub	208766
1	11	dub	208767
1	12	dub	208768
1	13	dub	208769
1	14	dub	208770
1	15	dub	208771
1	16	dub	208772
1	17	dub	208773
1	18	dub	208774
1	19	dub	208775
1	20	dub	208776
1	21	dub	208777
1	22	dub	208778
1	23	dub	208779
1	24	dub	208780
1	25	dub	208781
2	1	dub	208782
2	2	dub	208783
2	3	dub	208784
2	4	dub	208785
2	5	dub	208786
2	6	dub	208787
2	7	dub	208788
2	8	dub	208789
2	9	dub	208790
2	10	dub	208791
2	11	dub	208792
2	12	dub	208793
2	13	dub	208794
2	14	dub	208795
2	15	dub	208796
2	16	dub	208797
2	17	dub	208798
2	18	dub	208799
2	19	dub	208800
2	20	dub	208801
2	21	dub	208802
2	22	dub	208803
2	23	dub	208804
2	24	dub	208805
2	25	dub	208806
2	26	dub	208807
2	27	dub	208808
2	28	dub	208809
2	29	dub	208810
2	30	dub	208811
2	31	dub	208812
2	32	dub	208813
2	33	dub	208814
2	34	dub	208815
2	35	dub	208816
2	36	dub	208817
2	37	dub	208818
2	38	dub	208819
2	39	dub	208820
3	1	dub	208821
3	2	dub	208822
3	3	dub	208823
3	4	dub	208824
3	5	dub	208825
3	6	dub	208826
3	7	dub	208827
3	8	dub	208828
3	9	dub	208829
3	10	dub	208830
3	11	dub	208831
3	12	dub	208832
3	13	dub	208833
3	14	dub	208834
3	15	dub	208835
3	16	dub	208836
3	17	dub	208837
3	18	dub	208838
3	19	dub	208839
3	20	dub	208840
3	21	dub	208841
@Zashiki Warashi no Tatami chan
1	1	leg	364920
1	2	leg	364921
1	3	leg	364922
1	4	leg	364923
1	5	leg	364924
1	6	leg	364925
1	7	leg	364926
1	8	leg	364927
1	9	leg	364928
1	10	leg	364929
1	11	leg	364930
1	12	leg	364931
@Zatch Bell
1	1	dub	379358
1	2	dub	379359
1	3	dub	379360
1	4	dub	379361
1	5	dub	379362
1	6	dub	379363
1	7	dub	379364
1	8	dub	379365
1	9	dub	379366
1	10	dub	379367
1	11	dub	379368
1	12	dub	379369
1	13	dub	379370
1	14	dub	379371
1	15	dub	379372
1	16	dub	379373
1	17	dub	379374
1	18	dub	379375
1	19	dub	379376
1	20	dub	379377
1	21	dub	379378
1	22	dub	379379
1	23	dub	379380
1	24	dub	379381
1	25	dub	379382
1	26	dub	379383
1	27	dub	379384
1	28	dub	379385
1	29	dub	379386
1	30	dub	379387
1	31	dub	379388
1	32	dub	379389
1	33	dub	379390
1	34	dub	379391
1	35	dub	379392
1	36	dub	379393
1	37	dub	379394
1	38	dub	379395
1	39	dub	379396
1	40	dub	379397
1	41	dub	379398
1	42	dub	379399
1	43	dub	379400
1	44	dub	379401
1	45	dub	379402
1	46	dub	379403
1	47	dub	379404
1	48	dub	379405
1	49	dub	379406
1	50	dub	379407
1	51	dub	379408
1	52	dub	379409
@ZatsuTabi Thats Journey
1	1	leg	318242
1	2	leg	318497
1	3	leg	318991
1	4	leg	320018
1	5	leg	320542
1	6	leg	320993
1	7	leg	322209
1	8	leg	323771
1	9	leg	325102
1	10	leg	328464
1	11	leg	329325
1	12	leg	329987
@Ze Colmeia
1	1	dub	338228
1	2	dub	338229
1	3	dub	338230
1	4	dub	338231
1	5	dub	338232
1	6	dub	338233
1	7	dub	338234
1	8	dub	338235
1	9	dub	338236
1	10	dub	338237
1	11	dub	338238
1	12	dub	338239
1	13	dub	338240
1	14	dub	338241
1	15	dub	338242
