@Buffy: A Caça-Vampiros
1	1	dub	132598
1	2	dub	132599
1	3	dub	132600
1	4	dub	132601
1	5	dub	132602
1	6	dub	132603
1	7	dub	132604
1	8	dub	132605
1	9	dub	132606
1	10	dub	132607
1	11	dub	132608
1	12	dub	132609
2	1	dub	132610
2	2	dub	132611
2	3	dub	132612
2	4	dub	132613
2	5	dub	132614
2	6	dub	132615
2	7	dub	132616
2	8	dub	132617
2	9	dub	132618
2	10	dub	132619
2	11	dub	132620
2	12	dub	132621
2	13	dub	132622
2	14	dub	132623
2	15	dub	132624
2	16	dub	132625
2	17	dub	132626
2	18	dub	132627
2	19	dub	132628
2	20	dub	132629
2	21	dub	132630
2	22	dub	132631
3	1	dub	132632
3	2	dub	132633
3	3	dub	132634
3	4	dub	132635
3	5	dub	132636
3	6	dub	132637
3	7	dub	132638
3	8	dub	132639
3	9	dub	132640
3	10	dub	132641
3	11	dub	132642
3	12	dub	132643
3	13	dub	132644
3	14	dub	132645
3	15	dub	132646
3	16	dub	132647
3	17	dub	132648
3	18	dub	132649
3	19	dub	132650
3	20	dub	132651
3	21	dub	132652
3	22	dub	132653
4	1	dub	132654
4	2	dub	132655
4	3	dub	132656
4	4	dub	132657
4	5	dub	132658
4	6	dub	132659
4	7	dub	132660
4	8	dub	132661
4	9	dub	132662
4	10	dub	132663
4	11	dub	132664
4	12	dub	132665
4	13	dub	132666
4	14	dub	132667
4	15	dub	132668
4	16	dub	132669
4	17	dub	132670
4	18	dub	132671
4	19	dub	132672
4	20	dub	132673
4	21	dub	132674
4	22	dub	132675
5	1	dub	132676
5	2	dub	132677
5	3	dub	132678
5	4	dub	132679
5	5	dub	132680
5	6	dub	132681
5	7	dub	132682
5	8	dub	132683
5	9	dub	132684
5	10	dub	132685
5	11	dub	132686
5	12	dub	132687
5	13	dub	132688
5	14	dub	132689
5	15	dub	132690
5	16	dub	132691
5	17	dub	132692
5	18	dub	132693
5	19	dub	132694
5	20	dub	132695
5	21	dub	132696
5	22	dub	132697
6	1	dub	132698
6	2	dub	132699
6	3	dub	132700
6	4	dub	132701
6	5	dub	132702
6	6	dub	132703
6	7	dub	132704
6	8	dub	132705
6	9	dub	132706
6	10	dub	132707
6	11	dub	132708
6	12	dub	132709
6	13	dub	132710
6	14	dub	132711
6	15	dub	132712
6	16	dub	132713
6	17	dub	132714
6	18	dub	132715
6	19	dub	132716
6	20	dub	132717
6	21	dub	132718
6	22	dub	132719
@Bulgasal: Almas Imortais
1	1	dub	155841
1	2	dub	155842
1	3	dub	155843
1	4	dub	155844
1	5	dub	155845
1	6	dub	155846
1	7	dub	155847
1	8	dub	155848
1	9	dub	155849
1	10	dub	155850
1	11	dub	155851
1	12	dub	155852
1	13	dub	155853
1	14	dub	155854
1	15	dub	155855
1	16	dub	155856
@Bull
1	1	dub	92430
1	2	dub	92431
1	3	dub	92432
1	4	dub	92433
1	5	dub	92434
1	6	dub	92435
1	7	dub	92436
1	8	dub	92437
1	9	dub	92438
1	10	dub	92439
1	11	dub	92440
1	12	dub	92441
1	13	dub	92442
1	14	dub	92443
1	15	dub	92444
1	16	dub	92445
1	17	dub	92446
1	18	dub	92447
1	19	dub	92448
1	20	dub	92449
1	21	dub	92450
1	22	dub	92451
1	23	dub	92452
2	1	dub	92453
2	2	dub	92454
2	3	dub	92455
2	4	dub	92456
2	5	dub	92457
2	6	dub	92458
2	7	dub	92459
2	8	dub	92460
2	9	dub	92461
2	10	dub	92462
2	11	dub	92463
2	12	dub	92464
2	13	dub	92465
2	14	dub	92466
2	15	dub	92467
2	16	dub	92468
2	17	dub	92469
2	18	dub	92470
2	19	dub	92471
2	20	dub	92472
2	21	dub	92473
2	22	dub	92474
3	1	dub	92475
3	2	dub	92476
3	3	dub	92477
3	4	dub	92478
3	5	dub	92479
3	6	dub	92480
3	7	dub	92481
3	8	dub	92482
3	9	dub	92483
3	10	dub	92484
3	11	dub	92485
3	12	dub	92486
3	13	dub	92487
3	14	dub	92488
3	15	dub	92489
3	16	dub	92490
3	17	dub	92491
3	18	dub	92492
3	19	dub	92493
3	20	dub	92494
3	21	dub	92495
3	22	dub	92496
4	1	dub	92497
4	2	dub	92498
4	3	dub	92499
4	4	dub	92500
4	5	dub	92501
4	6	dub	92502
4	7	dub	92503
4	8	dub	92504
4	9	dub	92505
4	10	dub	92506
4	11	dub	92507
4	12	dub	92508
4	13	dub	92509
4	14	dub	92510
4	15	dub	92511
4	16	dub	92512
4	17	dub	92513
4	18	dub	92514
4	19	dub	92515
4	20	dub	92516
5	1	dub	134831
5	2	dub	134832
5	3	dub	134833
5	4	dub	134834
5	5	dub	134835
5	6	dub	134836
5	7	dub	134837
5	8	dub	134838
5	9	dub	134839
5	10	dub	134840
5	11	dub	134841
5	12	dub	134842
5	13	dub	134843
5	14	dub	134844
5	15	dub	134845
5	16	dub	134846
6	1	dub	160170
6	2	dub	160171
6	3	dub	160172
6	4	dub	160173
6	5	dub	160174
6	6	dub	160175
6	7	dub	160176
6	8	dub	164041
6	9	dub	164042
6	10	dub	164043
6	11	dub	170625
6	12	dub	170626
6	13	dub	170627
6	14	dub	170628
6	15	dub	170629
6	16	dub	170630
6	17	dub	170631
6	18	dub	170632
6	19	dub	170633
6	20	dub	170634
6	21	dub	170635
6	22	dub	170636
@Bulletproof
1	1	leg	46188
1	2	leg	46189
1	3	leg	46190
1	4	leg	46191
1	5	leg	46192
1	6	leg	46193
@Bump
1	1	dub	150949
1	2	dub	150950
1	3	dub	150951
1	4	dub	150952
1	5	dub	150953
1	6	dub	150954
1	7	dub	150955
1	8	dub	150956
1	9	dub	150957
1	10	dub	150958
2	1	dub	179211
2	2	dub	179212
2	3	dub	179213
2	4	dub	179214
2	5	dub	179215
2	6	dub	179216
2	7	dub	179217
2	8	dub	179218
2	9	dub	179219
2	10	dub	179220
@Bungo Stray Dogs
1	1	dub	193656
1	2	dub	193657
1	3	dub	193658
1	4	dub	193659
1	5	dub	193660
1	6	dub	193661
1	7	dub	193662
1	8	dub	193663
1	9	dub	193664
1	10	dub	193665
1	11	dub	193666
1	12	dub	193667
2	1	dub	372063
2	2	dub	372064
2	3	dub	372065
2	4	dub	372066
2	5	dub	372067
2	6	dub	372068
2	7	dub	372069
2	8	dub	372070
2	9	dub	372071
2	10	dub	372072
2	11	dub	372073
2	12	dub	372074
2	13	dub	193668
2	14	dub	193669
2	15	dub	193670
2	16	dub	193671
2	17	dub	193672
2	18	dub	193673
2	19	dub	193674
2	20	dub	193675
2	21	dub	193676
2	22	dub	193677
2	23	dub	193678
2	24	dub	193679
2	25	dub	193680
3	1	dub	372076
3	2	dub	372077
3	3	dub	372078
3	4	dub	372079
3	5	dub	372080
3	6	dub	372081
3	7	dub	372082
3	8	dub	372083
3	9	dub	372084
3	10	dub	372085
3	11	dub	372086
3	12	dub	372087
3	26	dub	193681
3	27	dub	193682
3	28	dub	193683
3	29	dub	193684
3	30	dub	193685
3	31	dub	193686
3	32	dub	193687
3	33	dub	193688
3	34	dub	193689
3	35	dub	193690
3	36	dub	193691
3	37	dub	193692
4	1	dub	372088
4	2	dub	372089
4	3	dub	372090
4	4	dub	372091
4	5	dub	372092
4	6	dub	372093
4	7	dub	372094
4	8	dub	372095
4	9	dub	372096
4	10	dub	372097
4	11	dub	372098
4	12	dub	372099
4	13	dub	372100
4	38	dub	193693
4	39	dub	193694
4	40	dub	193695
4	41	dub	193696
4	42	dub	193697
4	43	dub	193698
4	44	dub	193699
4	45	dub	193700
4	46	dub	193701
4	47	dub	193702
4	48	dub	193703
4	49	dub	202633
4	50	dub	202634
5	1	dub	372101
5	2	dub	372102
5	3	dub	372103
5	4	dub	372104
5	5	dub	372105
5	6	dub	372106
5	7	dub	372107
5	8	dub	372108
5	9	dub	372109
5	10	dub	372110
5	11	dub	372111
5	51	dub	202635
5	52	dub	203255
5	53	dub	205144
5	54	dub	205931
5	55	dub	208241
5	56	dub	218931
5	57	dub	218932
5	58	dub	218933
5	59	dub	218934
5	60	dub	218935
5	61	dub	218936
@Burning Bush
1	1	leg	211121
1	2	leg	211122
1	3	leg	211123
@Busca Imediata: Pessoas Desaparecidas
1	1	dub	194773
1	2	dub	194774
1	3	dub	194775
1	4	dub	194776
@Busca Implacável
1	1	dub	229233
1	2	dub	229234
1	3	dub	229235
1	4	dub	229236
1	5	dub	229237
1	6	dub	229238
1	7	dub	229239
1	8	dub	229240
1	9	dub	229241
1	10	dub	229242
2	1	dub	229243
2	2	dub	229244
2	3	dub	229245
2	4	dub	229246
2	5	dub	229247
2	6	dub	229248
2	7	dub	229249
2	8	dub	229250
2	9	dub	229251
2	10	dub	229252
2	11	dub	229253
2	12	dub	229254
2	13	dub	229255
2	14	dub	229256
2	15	dub	229257
2	16	dub	229258
@Buscando Buskers
1	1	dub	348176
1	2	dub	348177
1	3	dub	348178
1	4	dub	348179
1	5	dub	348180
1	6	dub	348181
@Buscando a Frida
1	1	dub	159415
1	2	dub	159416
1	3	dub	159417
1	4	dub	159418
1	5	dub	159419
1	6	dub	159420
1	7	dub	159421
1	8	dub	159422
1	9	dub	159423
1	10	dub	159424
1	11	dub	159425
1	12	dub	159426
1	13	dub	159427
1	14	dub	159428
1	15	dub	159429
1	16	dub	159430
1	17	dub	159431
1	18	dub	159432
1	19	dub	159433
1	20	dub	159434
1	21	dub	159435
1	22	dub	159436
1	23	dub	159437
1	24	dub	159438
1	25	dub	159439
1	26	dub	159440
1	27	dub	159441
1	28	dub	159442
1	29	dub	159443
1	30	dub	159444
1	31	dub	159445
1	32	dub	159446
1	33	dub	159447
1	34	dub	159448
1	35	dub	159449
1	36	dub	159450
1	37	dub	159451
1	38	dub	159452
1	39	dub	159453
1	40	dub	159454
1	41	dub	159455
1	42	dub	159456
1	43	dub	159457
1	44	dub	159458
1	45	dub	159459
1	46	dub	159460
1	47	dub	159461
1	48	dub	159462
1	49	dub	159463
1	50	dub	159464
1	51	dub	159465
1	52	dub	159466
1	53	dub	159467
1	54	dub	159468
1	55	dub	159469
1	56	dub	159470
1	57	dub	159471
1	58	dub	159472
1	59	dub	159473
1	60	dub	159474
1	61	dub	159475
1	62	dub	159476
1	63	dub	159477
1	64	dub	159478
1	65	dub	159479
1	66	dub	159480
1	67	dub	159481
1	68	dub	159482
1	69	dub	159483
1	70	dub	159484
1	71	dub	159485
1	72	dub	159486
1	73	dub	159487
1	74	dub	159488
1	75	dub	159489
1	76	dub	159490
1	77	dub	160177
1	78	dub	160178
1	79	dub	160179
1	80	dub	160180
1	81	dub	160181
1	82	dub	160182
1	83	dub	160183
1	84	dub	160184
@Buscando a Lua Cheia
1	1	leg	237510
1	2	leg	237511
1	3	leg	237512
1	4	leg	237513
1	5	leg	237514
1	6	leg	237515
1	7	leg	237516
1	8	leg	237517
1	9	leg	237518
1	10	leg	237519
1	11	leg	237520
1	12	leg	237521
1	13	leg	237522
1	14	leg	237523
1	15	leg	237524
1	16	leg	237525
1	17	leg	237526
1	18	leg	237527
1	19	leg	237528
1	20	leg	237529
1	21	leg	237530
1	22	leg	237531
1	23	leg	237532
1	24	leg	237533
1	25	leg	237534
1	26	leg	237535
1	27	leg	237536
1	28	leg	237537
1	29	leg	237538
1	30	leg	237539
1	31	leg	237540
1	32	leg	237541
1	33	leg	237542
1	34	leg	237543
1	35	leg	237544
1	36	leg	237545
1	37	leg	237546
1	38	leg	237547
1	39	leg	237548
1	40	leg	237549
1	41	leg	237550
1	42	leg	237551
1	43	leg	237552
1	44	leg	237553
1	45	leg	237554
1	46	leg	237555
1	47	leg	237556
1	48	leg	237557
1	49	leg	237558
1	50	leg	237559
1	51	leg	237560
1	52	leg	237561
@Business as Usual
1	1	leg	317512
1	2	leg	318263
1	3	leg	318834
1	4	leg	319508
1	5	leg	320516
1	6	leg	320803
1	7	leg	321356
@Butareba The Story of a Man Turned into a Pig
1	1	leg	222463
1	2	leg	222464
1	3	leg	222465
@Buuu: Um Chamado para a Aventura
1	1	dub	165049
1	2	dub	165050
1	3	dub	165051
1	4	dub	165052
1	5	dub	165053
1	6	dub	165054
1	7	dub	165055
1	8	dub	165056
1	9	dub	165057
1	10	dub	165058
1	11	dub	165059
1	12	dub	165060
1	13	dub	165061
1	14	dub	165062
1	15	dub	165063
1	16	dub	165064
1	17	dub	165065
1	18	dub	165066
1	19	dub	165067
1	20	dub	165068
1	21	dub	165069
1	22	dub	165070
1	23	dub	165071
1	24	dub	165072
1	25	dub	165073
1	26	dub	165074
@Bye Bye Earth
1	1	dub	330038
1	1	leg	276155
1	2	dub	330039
1	2	leg	276156
1	3	dub	330040
1	3	leg	278713
1	4	dub	330041
1	4	leg	278714
1	5	dub	330042
1	5	leg	279240
1	6	dub	330043
1	6	leg	281403
1	7	dub	330044
1	7	leg	282169
1	8	dub	330045
1	8	leg	283912
